z,M,lon,lat
0.48819423,1.02242697,0.33816206,1.90468821
0.33847935,2.26299998,1.21231170,2.96525644
1.44991009,1.66916996,1.00101697,0.48332256
0.98398449,1.33375928,4.59669343,1.27804428
0.34068551,1.31994177,2.46937774,1.98363357
0.91137823,1.21094723,3.60297715,2.47137446
1.35327403,1.10540282,1.02213679,0.68065057
0.96517487,1.86162331,3.08183007,0.91189649
1.33581378,1.08609226,4.56518658,2.47341123
1.04371381,1.01419743,3.52276675,1.28889102
0.39479783,3.67713556,4.73880110,1.01330366
0.75876967,1.15210682,1.74678681,2.22482173
0.56276821,1.64303303,3.35424715,0.91182185
0.47080614,1.05754597,2.69696021,1.04133312
0.52482368,2.99558257,3.11603147,1.80971830
0.61728056,2.44404223,2.48904085,2.24280944
0.54287068,1.48239930,4.95550094,1.73747681
0.80486212,2.58220825,3.03147122,1.60244776
1.13157034,1.00556785,5.58656850,0.63751993
0.39487740,2.16380813,2.99604612,1.07688895
0.55223691,1.07399220,3.01341204,1.99228427
0.59832287,2.00934045,1.59410590,1.19365609
1.12305870,1.05826222,0.42696169,2.56221079
1.48605009,1.14638279,2.90793890,2.23243643
0.02720743,1.13016119,5.71977887,1.57701287
0.75690104,5.81380800,1.90888641,1.52875272
0.63429955,2.52129796,1.84664212,2.41814321
0.26539905,1.34009352,0.45281343,1.47659846
0.23565008,1.32907173,3.88071908,1.86834662
0.37370778,1.08485178,1.16380859,2.93075250
0.74637481,1.22225972,2.04286497,2.52100010
0.64307260,1.37330306,4.29691071,1.26762383
0.66820372,1.23979911,0.84570884,2.88460871
1.16511003,1.23110060,1.65262949,2.34607093
1.02796375,2.18045403,4.19036282,1.78880659
0.24619951,1.81186379,4.83754420,2.13932139
0.43728787,1.18973510,0.66697800,2.13411502
0.68380568,1.14431299,5.97741174,1.34142569
0.67690444,1.45794145,5.27911396,0.57310489
0.55775572,1.00184893,4.48495851,2.21810972
0.59962031,1.15481598,4.52176103,2.39036047
0.82050751,1.31576589,4.29464976,0.56925028
1.07269752,1.20882314,2.80388827,0.93021480
0.16814145,1.22069286,0.43452001,1.51199216
1.01013244,1.73705648,0.02421517,2.38944906
0.53549689,1.33280937,0.10670210,1.52361529
1.13039755,1.99902788,4.48902648,0.87397276
0.42140487,1.06703420,1.18931426,2.25141275
0.37368935,3.99948137,4.03527430,1.46084088
1.23816489,1.50217414,2.12750157,1.84653647
1.18054633,1.41458286,2.44717293,1.72868362
0.41457716,1.17268953,0.68339883,2.38229589
0.63315003,1.06042993,3.38644934,0.92818591
0.30182199,1.43419510,4.86734333,0.62914698
0.37933081,1.42643953,0.96190437,3.08648532
1.39942484,1.31159612,4.55303829,2.09431570
0.30413195,1.42772937,0.48761823,2.13633051
0.45934975,4.17227212,1.61811243,2.72250035
1.46248777,1.24128033,2.69859727,2.42968790
0.91846411,1.42190834,6.08014408,1.85743822
0.54612742,1.26550762,4.15063741,2.18252308
0.75399835,1.21392177,2.91235694,0.45547046
0.36019053,1.27497520,0.71299601,0.86929824
0.43054550,1.20917729,3.13471709,1.81460842
0.69132173,1.73200200,0.20223377,1.83597102
0.17526662,1.01352924,5.73513609,1.95530758
0.67603611,1.26990633,5.38844501,2.33384519
0.11218053,1.15523508,1.66184306,0.75026650
0.26250159,2.75590470,2.13914001,2.06587110
0.63473379,2.02627986,3.58884800,1.22553941
0.49136719,1.00698350,1.35249253,2.03021706
1.06631513,1.14241769,4.48407458,0.67105452
1.39711948,1.01893611,2.40941928,1.82277058
0.91734015,1.58883109,3.79271186,1.80396671
1.32373833,1.20005590,1.84033944,0.90305291
0.92122822,1.58335689,0.93357955,1.86672673
0.51327636,1.93018571,5.85183270,1.25383955
0.94229285,1.98963542,3.95913911,1.42519031
0.54397440,1.56542777,0.57033123,2.22887323
0.16748431,1.15250843,4.48164453,1.17976463
0.55715525,2.24790119,3.47269300,1.00743242
0.40086287,1.33161050,0.44902746,1.93976653
0.42579560,1.00982141,0.73059246,0.87561051
0.56876922,1.20445418,0.71007714,2.54701069
0.45242252,1.41942456,1.80095186,1.04144053
0.52218958,1.25052707,1.46738458,1.71300625
0.63048441,2.56019582,3.67211982,1.35229924
0.67178201,1.02950254,4.45592052,2.48563078
0.57951608,2.02935454,3.63703013,1.84232955
1.54607504,1.59057956,4.72923130,1.80790970
0.80830485,3.06145910,0.92184867,1.44318026
0.56527858,1.67192135,4.87925480,1.54685986
0.89882141,1.05616161,0.85131177,1.21587725
0.27328714,1.32158449,4.77843490,0.73182679
0.86072024,1.47478580,3.05957689,1.75964436
0.58013746,2.25490485,0.25098037,0.85846536
0.62147201,1.06345677,2.01131951,2.65911837
0.54985296,1.55025444,3.53621947,0.89121527
0.56386868,2.09467716,3.50405177,1.53281711
1.05340934,1.52213549,1.28035113,0.85227165
0.60083977,1.11992662,3.38630576,2.63419295
1.19007546,1.70800884,0.69575339,1.04220458
0.59495819,1.06683808,5.76863606,1.21512742
0.71283208,1.50539409,2.05120679,0.91064407
0.47546711,1.31675222,2.27284642,1.85652372
0.60798375,3.15708248,4.38471905,1.90001992
0.80371590,1.33266580,4.28905479,1.59335802
0.62849981,1.08739422,3.27748461,2.74384522
0.24678197,2.28891990,5.77049847,0.87959692
0.15217034,1.08765615,1.88170858,0.66375033
1.31650508,1.05401442,3.20884405,1.86729494
1.40211150,1.02364869,2.51064289,2.07570582
0.49548810,1.17438034,0.58470293,2.69775848
0.54503325,1.20497218,1.02112791,1.53736611
1.49386112,1.32475178,0.31190199,1.10531013
1.50361734,1.18763674,1.40786457,2.13428630
0.21396741,1.07288739,0.36535369,2.01354874
1.52011928,1.06709728,4.31671343,1.19024511
1.10912882,1.19438495,6.09518808,1.63308082
0.43037747,1.15396916,3.63699993,2.16698669
1.02465152,1.08579513,4.93202841,1.82600263
1.31403981,1.61901492,4.64564559,1.65835295
0.64676224,1.57644499,5.32123436,1.89158296
0.49389004,1.92615116,4.08170330,2.84226523
0.64111865,1.18968225,4.97628874,0.93572025
0.22424058,1.84059483,0.06017393,2.23938889
0.70086771,1.19370515,1.88418031,1.45127490
1.24023039,1.12121625,1.76282139,1.90063362
1.06202289,2.11090326,3.36539060,0.85620764
0.39070230,1.19039182,6.14560154,0.60552799
0.89675643,1.43309774,2.99099611,1.45663193
0.67367703,1.31400405,4.30498660,2.26371294
0.84555355,1.24386059,4.69027257,0.12076407
0.96900154,1.03910870,3.22733372,1.45579629
0.85218008,1.13213890,3.54880421,1.23601999
0.91670011,1.60811446,6.06061185,1.80267944
0.67468421,1.43073698,5.45155570,2.85597457
0.08626279,2.03354311,5.54512681,3.01009945
0.51136081,1.37810028,0.26497706,0.96203622
0.35597997,2.15075454,5.46022477,1.47644032
0.54370012,1.22812376,4.66857822,0.96057407
1.01346705,1.08091402,3.60281989,1.22125546
0.56322852,1.40066394,4.16890445,2.69398092
0.83448661,2.91313015,1.19383786,1.04818976
0.81594504,1.56651497,0.37297488,2.36661632
0.94147625,1.03223771,3.24175599,1.91034912
1.12755206,1.49004923,5.40594595,1.85183551
1.14873306,1.61158323,4.77839337,1.24612139
1.04570775,1.78305892,1.15151813,2.09067577
0.41055207,1.44148962,5.26622672,1.99606057
0.94004476,1.08744758,5.75065376,1.91272519
0.52928729,1.87932454,1.24403521,0.91711888
0.67071259,1.38292048,0.67469358,2.13394496
0.57071350,1.12225527,5.12614932,1.24352731
0.99298245,1.04161311,4.32951897,1.27432431
0.54384362,1.40141683,2.82951055,1.33404852
0.57456646,1.07647540,3.45513790,1.40981159
0.21912803,1.20303414,1.99662523,1.47987628
0.43427426,1.85084841,1.47197863,1.78638223
0.49893385,1.07044522,0.71111581,1.25247686
0.73457607,1.00623581,2.50826811,0.08449168
0.81796726,1.59770363,0.86945010,1.91570238
0.47495163,1.68675354,0.54762122,1.27513837
0.17629238,1.11130155,3.54995016,1.44283305
0.42429123,2.02951315,6.18714229,1.36596602
1.19592887,1.11139924,1.62720536,2.80527658
1.20676069,1.71005093,0.40599568,1.15280382
1.28279428,1.45091628,5.63561178,2.23462956
0.39558898,1.33525641,0.00161417,2.65827249
0.28991557,1.33995043,1.60116299,0.98156299
1.28761614,1.13869166,5.71785206,2.74104792
0.41891455,1.44762725,1.51048986,2.76513085
1.60633081,1.13332217,1.52778126,1.53940157
0.65600685,1.04593578,3.51084975,2.41967177
1.14802982,1.26801542,4.51405348,1.76094041
0.70142728,1.47163643,1.07208282,1.60943059
0.76986624,3.15623056,1.92846427,1.71532542
0.51477453,1.10872143,4.72198155,2.59854726
0.53485663,1.54234500,5.29204562,1.36016833
0.56440329,1.32716718,1.60849320,1.65097320
0.77109154,1.30969277,3.21160195,1.18507691
1.13646664,1.07323410,0.14538871,2.07626227
1.21433653,1.36262802,1.07451196,1.51571262
0.71593940,1.28402100,0.29409478,1.44968410
1.18123728,1.23476585,2.57198811,2.08747960
0.49802358,2.35921240,2.72200498,0.49512762
1.18301985,1.52691223,1.56987057,2.61586537
0.61747182,1.01588824,2.43345224,0.99153473
0.72754358,1.03948577,0.25969554,0.58051610
0.38643739,1.43171732,5.74601542,1.71448231
0.82970547,1.49736019,5.22423219,2.21528512
0.79522248,1.14491732,6.02016786,1.95305377
0.80335737,1.72390145,1.93236649,2.68176169
1.01322972,1.59805738,5.80140248,2.28439212
0.72900218,2.80933404,4.12401573,1.02440405
0.87673250,2.78529513,3.71318928,2.34050267
0.39300796,2.65899668,0.13490926,1.05857351
0.69283634,2.30789369,0.85359705,0.35085653
0.39342684,1.77319444,0.37185634,1.95089355
0.69251855,1.18480878,5.77220493,1.04504782
0.66913938,1.51572718,4.57401561,2.59011810
0.81813639,1.01284792,6.12908308,1.83886677
0.59794073,1.50272537,1.88793388,0.66968170
0.61458605,1.01703795,1.72069005,0.70186882
0.82498889,1.22976628,2.39926882,1.75120407
0.78642209,2.01657479,3.71083549,0.80885836
0.37108408,1.73707362,3.34145976,0.73728615
0.81686310,2.21442247,0.18438384,0.56762790
0.84263607,1.22351392,0.69365110,1.78700541
1.21412161,1.06879031,6.25494858,0.93430780
0.96644193,1.25169467,6.06391435,1.12902902
0.18826526,1.35658093,1.51291818,1.61129781
0.69912678,1.79572773,1.32967160,2.36578577
0.49936815,1.96634835,1.50222886,1.15578512
1.48891568,1.09305758,1.60990171,2.53118662
0.45630439,1.00119791,5.40277020,1.25434382
0.34933700,1.00910267,4.61399114,1.57803152
0.25927889,1.92662985,2.07329008,0.26181609
0.83255925,1.23222529,4.28686563,1.28945024
0.48987266,1.21623759,4.33990318,1.06581095
0.71357798,2.78955179,2.24834499,1.81452000
0.32159973,1.10031861,5.34201273,1.42056871
0.55474751,1.38038272,3.59354901,2.05261420
0.32744988,1.35289636,2.71325251,0.44026460
0.81665692,1.73562416,3.78529165,1.28600411
0.87178848,1.02860613,5.98998395,1.31371559
0.37353712,2.09824191,0.50068831,2.74998031
0.98383883,2.16670007,4.04703883,1.43581546
0.38969270,1.68880848,6.28296611,1.63966370
0.63698823,1.35881941,1.07037176,0.69608973
0.70383802,1.53520900,2.22440401,0.78324501
1.14453620,1.02370725,2.94777060,2.66436009
1.07307410,1.95470209,1.23115662,1.37593888
1.02583138,1.70602000,5.48567123,1.82252408
0.30829131,2.33745259,2.83233865,0.42285925
0.44402580,2.10459567,1.67413138,1.94323991
0.50955503,1.80975533,0.00751672,2.63473002
0.82612526,1.17812415,5.49187064,2.64842190
0.43135177,2.60747209,3.35230289,2.24211821
1.52527013,1.00761345,5.14842796,2.07903618
1.10278897,1.93082529,5.90095035,1.32005297
0.50315223,4.91558635,3.76066268,0.70323065
0.68367507,2.25671205,3.40179636,1.69468774
0.57354988,3.42289671,5.73131057,1.49484501
1.24910277,1.00756132,2.31000046,1.91057199
0.82724436,1.13783265,1.80993859,0.78018983
0.87421923,1.03180869,4.49519292,0.75112822
0.38056188,1.00463154,4.69501966,0.97006288
0.57472859,1.10188752,4.15497489,1.57231016
0.39012957,2.72286577,1.43908444,1.36082500
0.87220293,1.00322632,2.83694289,2.77166116
0.14405245,1.13851658,4.59615764,1.48478699
0.38302542,1.29962004,3.36220536,1.29674628
0.42705716,1.96128147,4.26036574,0.84436642
0.83498541,2.24375016,1.02304462,1.66929143
0.37862161,2.47136262,1.90633551,2.78898492
1.64365797,1.05793518,4.33965293,1.61050145
0.47543845,2.14831081,0.79231854,2.89230935
0.46751107,1.30710597,0.85073226,0.71360417
0.31996100,2.92278577,4.66981613,0.69988157
0.63519980,1.49005372,3.06151596,1.41344039
0.90485016,1.50688534,2.24335246,1.52549582
0.54264829,1.60681583,1.16269110,0.80375110
0.46035994,1.01050512,2.15634951,1.31319266
0.38438195,1.09632860,3.92997156,2.49697325
0.44059470,1.24134493,2.14714483,2.02299839
0.38450663,3.81654907,5.12900227,2.47407681
0.42886894,1.16535929,0.30090516,1.65660997
0.46676358,2.38289527,3.00445552,0.93993287
0.38958325,1.92294264,4.94555808,1.86430325
0.37634167,1.35619040,5.92541923,0.98409907
0.36826599,1.16684044,0.95317738,2.85516061
0.56396737,1.30466983,4.06853899,0.85445988
0.82252890,2.74157992,4.77535051,1.88089493
0.61139772,2.03005037,5.42568924,0.70150620
0.54070216,2.07574040,0.25028021,0.68371038
0.55953459,1.01352544,5.50126509,1.77137296
1.07819656,1.17473088,1.35374818,2.83823769
1.60840654,1.07759327,4.78735807,1.58827573
0.43421441,1.10122809,4.45584863,0.43606817
0.92205817,1.25191388,3.14123898,0.53328125
0.48810146,1.31399648,0.65581687,0.20495301
1.20176397,1.71971844,5.29829698,0.49935853
0.92492666,1.76406869,3.73339539,1.89136110
0.32760171,1.95229284,5.46233946,1.43002997
1.45066286,1.54430691,3.71317823,0.68132157
0.75056679,1.04359627,5.38696471,1.79989345
0.30713481,1.59735904,5.84688483,1.90150684
0.60430821,2.88503289,6.02788076,2.32074427
0.70468795,1.24117640,4.56776773,1.57883468
1.15834485,1.18778936,4.98779673,2.87135059
0.59378197,1.84050885,5.31465766,1.16047034
0.42042722,2.57077159,3.72196877,1.38680308
0.42474199,1.23607747,5.59744393,1.66552513
0.81221545,1.09990313,1.93056294,0.59244409
0.92968992,2.19549859,2.23112758,1.55593242
0.40468924,1.29821625,5.41825874,2.09748107
0.25512244,1.66890565,0.77386133,1.34742432
0.51930035,1.95692497,6.07774267,0.42154284
0.36768608,2.39556263,2.80663903,2.33809602
1.62898353,1.18804932,2.93257292,1.63610671
0.73785792,3.84738455,2.16370888,0.61543538
0.81142079,1.76002985,0.20350317,1.09110647
0.75101187,1.02235449,1.05729941,1.75504757
0.74034264,1.14121492,6.02096253,1.00290088
0.60238344,1.29807719,4.51159525,1.90259617
0.34109157,1.18581576,0.74569830,2.23660013
0.74524107,1.42894214,1.30638069,2.77585242
0.68131335,1.00883374,5.48927317,1.65547951
1.00840149,1.01776382,2.39363976,1.54512095
0.21584367,2.19057688,5.24255867,1.40884732
0.54296670,1.81413890,3.60732008,0.30599841
0.39199999,7.93990946,2.90279099,1.68468275
1.08889208,1.14514191,2.40160179,2.21425372
1.05868978,1.28643610,0.58675717,1.59545051
0.84155162,1.44622009,2.76319815,2.57499147
0.72619129,1.10523556,6.14499087,2.87585509
0.80975533,1.13549447,1.18516842,1.79894468
0.80990651,1.04062450,2.95074004,1.16988718
0.63558298,1.10276779,1.60035998,1.52059519
0.40999622,3.57146043,2.70232697,1.52988699
0.32641053,1.13844316,0.21427071,1.69138830
1.08973701,1.15443424,2.99489901,1.21950927
1.11044062,2.28137446,0.75626256,0.70570202
0.32662289,2.31863576,1.33166591,1.55627592
0.68804406,2.63551561,4.13564337,1.14110541
0.71894451,1.15159074,1.95831715,2.00664379
0.79066305,1.44728946,5.91921746,1.71901155
0.45765023,1.00220115,5.52363556,2.39681391
0.52351631,1.20666372,5.70199856,1.73992377
0.48301867,1.00014616,5.61904179,2.70786453
0.14268774,2.39105040,0.34808233,1.98857479
0.52444328,2.36555732,2.42549158,0.84197223
0.76113940,2.33862417,4.57036716,1.25547831
0.46175691,1.95901075,2.13847519,2.44627278
0.54100131,1.04575753,3.89933968,1.82958523
0.52934032,2.24738616,3.80716036,1.87828946
0.24913882,1.05522019,3.70876553,0.25200080
0.75174936,1.12277813,0.09290194,0.70442023
0.79068460,1.27964563,0.11743500,1.28918517
0.56387707,1.42811446,4.26097198,1.08516517
0.61960328,1.16701289,3.75793918,0.96178944
0.28210650,2.25059028,2.80794161,1.21696548
1.30451062,1.02096312,3.30756416,2.75379405
0.76897851,1.02166482,4.15758766,2.36937270
1.25708647,1.04329184,2.95363702,1.00890260
0.52652676,1.56734848,6.25902459,1.03661064
0.60584582,1.39586471,2.34224468,1.00714830
0.85751135,1.77853484,3.49169213,0.38262033
0.88051452,1.22135792,2.02215799,0.70732062
0.69227191,1.35811165,2.22483490,1.63647686
0.13201142,1.78313105,5.21840269,1.83522989
0.19212977,1.07019242,2.81307112,1.65217744
0.87299117,1.45413352,3.40506054,0.88898667
0.52217010,1.01719592,1.03361941,1.03140862
0.41643985,1.12143060,0.46755225,2.62593163
0.36636947,1.02513541,1.20489045,2.25463241
1.16777983,1.77131878,5.96617410,2.33294697
0.72084172,1.08951001,0.32330065,1.73617250
0.14203380,1.05041899,2.36486961,1.57393030
0.18833910,1.23447585,2.16601024,2.24451013
1.81507931,1.32468920,5.56885516,2.20162045
0.62956613,1.23110290,6.28268287,2.29489259
1.03698316,1.08262547,5.62181454,1.40333330
0.09106440,1.08514059,3.01400705,1.07775289
0.69639193,1.28912150,5.19658930,1.58285976
1.13215536,1.16237199,5.34648917,2.35332002
0.39546368,6.84814010,1.29385411,1.13155387
0.26020986,1.12787126,3.16321590,0.94890528
1.48462553,1.34600476,4.24459332,1.60147390
1.00154825,1.14514834,2.59424738,0.22779758
0.39395011,5.87053424,0.76301724,1.21924832
0.47657638,1.38714995,0.02013677,0.65162990
0.93526066,1.77639604,6.26871723,1.22263253
0.24541549,1.69856771,2.41682502,0.46498761
0.93223373,2.79321387,4.92595728,2.01730490
0.59435408,1.05125151,3.82430774,1.00313917
0.98501550,1.55475298,0.06007252,2.67539350
1.50799697,2.11407183,2.08897290,2.44069313
0.94145800,1.11751256,2.98549843,1.12706646
1.19866111,1.38891683,4.81758454,1.23680074
0.29383483,1.32755653,0.40959757,2.82743580
0.42864662,1.00247410,2.61610114,1.16530884
0.69250721,1.00537735,2.34440784,1.32004795
0.28142881,1.26703663,3.56724212,2.02134075
0.31698139,1.91472124,5.22634745,1.38018969
1.25966674,1.39760487,3.67242139,0.11654813
1.09772051,1.10534658,4.47274111,1.63798215
1.36684935,1.02563656,2.95827343,1.01562451
1.70218125,1.01739367,2.60729981,1.49771070
0.48980535,1.32490260,0.99837426,1.37252685
0.39039584,6.10956606,1.45966175,0.77774668
0.65840314,1.60444963,4.12964818,2.02540537
0.37740866,1.16580288,6.13069274,1.16094359
0.44944421,1.04065391,5.21658468,0.91743588
0.36317414,3.77994684,3.85814962,0.82560022
0.83998108,1.35793942,2.33464509,0.70735257
0.30183599,2.45918298,0.39054293,1.01421997
0.34022371,1.16824186,5.75131253,1.12171086
0.86698752,1.01894264,4.92631499,1.71587924
0.50664888,1.62478805,4.57011438,2.00930794
0.22560666,1.41570467,4.53144337,1.25671292
0.49601271,1.23281880,5.98642174,1.52323844
1.60176152,1.31162362,2.35245114,1.04545633
0.34133329,1.09416656,0.38805662,1.96199633
1.52445367,1.01720011,2.29339423,2.46395810
0.69376752,1.14598896,2.99000581,1.13169712
0.29397070,1.02626789,3.82240079,0.87758189
0.61614732,1.48819499,4.48978539,1.48628010
0.75236533,2.78884298,2.20217913,1.42547905
0.99981127,1.01909045,5.43959592,2.20641308
0.25080797,2.05663310,3.02933482,1.84336320
0.87831194,1.68685825,0.61702488,1.51808124
0.66180055,1.84060655,1.55083611,2.30126346
0.34136149,2.48557716,5.20085934,1.35251702
0.96147910,1.23518895,3.46701926,0.69215389
0.52434231,1.10712367,1.44519398,1.65168112
0.53909904,1.87671097,1.27440512,2.19745316
0.67073515,1.00824349,3.76900252,1.56149748
1.36625125,1.08165696,1.18694766,0.77344221
0.21912606,2.28797549,4.18326805,1.60278554
0.48907556,1.58046486,2.80638655,2.87992703
0.31263300,1.12168023,5.86702662,2.37002607
0.80066320,2.12807495,1.98729225,1.37318841
0.70860034,1.17513530,4.82976870,1.82567866
1.26392783,1.22743490,1.00890435,1.05297104
0.68167941,1.74713993,0.33464703,0.61175682
0.82546930,1.14147919,3.50839297,2.12795606
0.53160872,1.59621556,2.83822460,1.28749100
0.65647430,1.11189851,4.99971143,1.13236891
1.08924807,1.47155025,3.96092680,0.24806237
0.98075136,1.55035376,5.43394808,0.92702456
0.87570944,1.11146312,0.21755033,1.53230235
0.22574790,1.58245099,1.77637182,1.04720520
0.85682863,1.39894401,2.64130606,1.53968299
0.83281824,2.18231377,1.66366395,2.26330998
0.40394917,1.62160303,3.29655569,1.92790098
0.87173591,2.36329206,3.04572136,0.40486945
0.65077657,2.36823467,1.75532071,2.61481648
0.33561214,2.28019365,0.82970915,0.96113288
0.33959357,1.42414292,3.89164007,0.96665859
